0.9805,1.869,2.72,3.519,4.274,4.931,5.5535,6.1145,6.597,7.014,7.359,7.6655,7.9575,8.1935,8.408,8.58,8.7145,8.818,8.8845,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921
7.9825,15.403,29.5755,36.0765,41.2115,53.1545,57.3385,60.6765,70.343,71.882,72.371,80.6235,80.9205,81.123,86.977,86.977,86.977,92.682,92.682,92.682,96.917,96.917,96.917,100.942,100.942,100.942,103.112,103.112,103.112,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372,104.372
1.656,3.3045,13.6815,15.0975,16.3215,26.0575,36.613,37.525,46.512,47.1735,47.733,56.1405,56.466,68.697,75.54,75.54,75.54,82.645,82.645,82.645,98.405,98.405,98.405,102.36,102.36,102.36,104.355,114.855,114.855,116.01,116.01,116.01,116.01,116.01,128.91,128.91,128.91,128.91,128.91,128.91,128.91,140.31,140.31,140.31,140.31,140.31,140.31,140.31,150.66,150.66,150.66,150.66,150.66,150.66,150.66,162.06,162.06,162.06,162.06,162.06,162.06,162.06,174.21,174.21,174.21,174.21,174.21,174.21,174.21,186.51,186.51,186.51,186.51,186.51,186.51,186.51,199.26,199.26,199.26,199.26,199.26,199.26,199.26,209.01,209.01,209.01,209.01,209.01,209.01,209.01,220.56,220.56,220.56,220.56,220.56,220.56
88.222,174.253,259.0445,348.04,435.201,517.2425,660.6175,738.161,812.0085,884.353,955.4535,1022.518,1089.6595,1227.7095,1289.6145,1349.0145,1406.1145,1455.9145,1503.7145,1547.7145,1690.4145,1726.8145,1756.9145,1788.4145,1812.9145,1834.1145,1850.4145,1954.1145,1961.8145,1965.3145,1965.3145,1965.3145,1965.3145,1965.3145,2070.3145,2070.3145,2070.3145,2070.3145,2070.3145,2070.3145,2070.3145,2178.8145,2178.8145,2178.8145,2178.8145,2178.8145,2178.8145,2178.8145,2272.8145,2272.8145,2272.8145,2272.8145,2272.8145,2272.8145,2272.8145,2372.3145,2372.3145,2372.3145,2372.3145,2372.3145,2372.3145,2372.3145,2469.8145,2469.8145,2469.8145,2469.8145,2469.8145,2469.8145,2469.8145,2568.8145,2568.8145,2568.8145,2568.8145,2568.8145,2568.8145,2568.8145,2665.8145,2665.8145,2665.8145,2665.8145,2665.8145,2665.8145,2665.8145,2759.3145,2759.3145,2759.3145,2759.3145,2759.3145,2759.3145,2759.3145,2868.8145,2868.8145,2868.8145,2868.8145,2868.8145,2868.8145
86.71,174.725,262.81,359.09,444.785,534.44,624.05,713.37,806.955,897.0,985.595,1080.24,1170.575,1255.4,1344.24,1436.025,1523.46,1612.415,1702.75,1795.84,1886.93,1972.19,2061.51,2153.64,2242.235,2334.455,2424.495,2506.275,2591.68,2682.355,2769.5,2859.98,2945.385,3036.3,3125.185,3216.97,3304.695,3395.175,3486.38,3570.625,3658.785,3746.655,3836.7,3928.195,4013.31,4101.325,4193.545,4280.835,4363.63,4447.875,4532.845,4619.12,4710.035,4797.18,4887.66,4976.98,5064.125,5150.69,5237.545,5327.01,5410.095,5504.925,5595.84,5685.45,5775.785,5867.715,5952.105,6041.715,6131.905,6225.575,6314.605,6403.2,6492.81,6584.595,6671.45,6760.48,6854.15,6939.555,7026.12,7117.18,7205.63,7298.43,7388.475,7482.58,7573.205,7662.09,7750.685,7844.355,7933.675,8020.53,8106.95,8197.43,8290.665,8376.36,8465.97,8550.215
